symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TCS,2019-09-26 00:00:00+00:00,4.25,4.27,4.07,4.23,279468,3.9985915493,4.0174084507,3.8292394366,3.9797746479,279468,0.0,1.0
TCS,2019-09-27 00:00:00+00:00,4.36,4.47,4.24,4.3,185173,4.102084507,4.2055774648,3.9891830986,4.0456338028,185173,0.0,1.0
TCS,2019-09-30 00:00:00+00:00,4.42,4.5,4.36,4.36,190037,4.1585352113,4.2338028169,4.102084507,4.102084507,190037,0.0,1.0
TCS,2019-10-01 00:00:00+00:00,4.44,4.63,4.3902,4.45,239433,4.1773521127,4.3561126761,4.1304980282,4.1867605634,239433,0.0,1.0
TCS,2019-10-02 00:00:00+00:00,4.46,4.47,4.305,4.35,239926,4.1961690141,4.2055774648,4.0503380282,4.0926760563,239926,0.0,1.0
TCS,2019-10-03 00:00:00+00:00,4.53,4.56,4.37,4.39,133720,4.262028169,4.2902535211,4.1114929577,4.1303098592,133720,0.0,1.0
TCS,2019-10-04 00:00:00+00:00,4.42,4.55,4.39,4.46,141593,4.1585352113,4.2808450704,4.1303098592,4.1961690141,141593,0.0,1.0
TCS,2019-10-07 00:00:00+00:00,4.4,4.48,4.38,4.4,174586,4.1397183099,4.2149859155,4.1209014085,4.1397183099,174586,0.0,1.0
TCS,2019-10-08 00:00:00+00:00,4.21,4.37,4.2023,4.31,192420,3.9609577465,4.1114929577,3.9537132394,4.0550422535,192420,0.0,1.0
TCS,2019-10-09 00:00:00+00:00,4.34,4.38,4.21,4.25,285345,4.0832676056,4.1209014085,3.9609577465,3.9985915493,285345,0.0,1.0
TCS,2019-10-10 00:00:00+00:00,4.25,4.43,4.24,4.3,281580,3.9985915493,4.167943662,3.9891830986,4.0456338028,281580,0.0,1.0
TCS,2019-10-11 00:00:00+00:00,4.49,4.57,4.35,4.36,170341,4.2243943662,4.2996619718,4.0926760563,4.102084507,170341,0.0,1.0
TCS,2019-10-14 00:00:00+00:00,4.48,4.55,4.385,4.41,121411,4.2149859155,4.2808450704,4.1256056338,4.1491267606,121411,0.0,1.0
TCS,2019-10-15 00:00:00+00:00,4.56,4.62,4.41,4.48,179093,4.2902535211,4.3467042254,4.1491267606,4.2149859155,179093,0.0,1.0
TCS,2019-10-16 00:00:00+00:00,4.55,4.63,4.5,4.56,202332,4.2808450704,4.3561126761,4.2338028169,4.2902535211,202332,0.0,1.0
TCS,2019-10-17 00:00:00+00:00,4.68,4.75,4.59,4.74,238620,4.4031549296,4.4690140845,4.3184788732,4.4596056338,238620,0.0,1.0
TCS,2019-10-18 00:00:00+00:00,4.7,4.73,4.63,4.63,170947,4.421971831,4.4501971831,4.3561126761,4.3561126761,170947,0.0,1.0
TCS,2019-10-21 00:00:00+00:00,4.86,4.89,4.65,4.71,236963,4.5725070423,4.6007323944,4.3749295775,4.4313802817,236963,0.0,1.0
TCS,2019-10-22 00:00:00+00:00,4.82,4.87,4.64,4.85,222335,4.5348732394,4.581915493,4.3655211268,4.5630985915,222335,0.0,1.0
TCS,2019-10-23 00:00:00+00:00,4.99,5.02,4.8,4.82,220952,4.6948169014,4.7230422535,4.516056338,4.5348732394,220952,0.0,1.0
TCS,2019-10-24 00:00:00+00:00,4.91,5.0,4.84,5.0,221439,4.6195492958,4.7042253521,4.5536901408,4.7042253521,221439,0.0,1.0
TCS,2019-10-25 00:00:00+00:00,4.95,5.03,4.82,4.87,181599,4.6571830986,4.7324507042,4.5348732394,4.581915493,181599,0.0,1.0
TCS,2019-10-28 00:00:00+00:00,4.92,5.15,4.89,4.97,197990,4.6289577465,4.8453521127,4.6007323944,4.676,197990,0.0,1.0
TCS,2019-10-29 00:00:00+00:00,5.05,5.14,4.8,4.9,559620,4.7512676056,4.835943662,4.516056338,4.6101408451,559620,0.0,1.0
TCS,2019-10-30 00:00:00+00:00,3.97,4.87,3.94,4.75,1670099,3.7351549296,4.581915493,3.7069295775,4.4690140845,1670099,0.0,1.0
TCS,2019-10-31 00:00:00+00:00,4.22,4.32,3.89,3.95,554454,3.9703661972,4.0644507042,3.6598873239,3.7163380282,554454,0.0,1.0
TCS,2019-11-01 00:00:00+00:00,4.26,4.39,4.18,4.23,219702,4.008,4.1303098592,3.9327323944,3.9797746479,219702,0.0,1.0
TCS,2019-11-04 00:00:00+00:00,4.1,4.3999,4.08,4.32,390737,3.8574647887,4.1396242254,3.8386478873,4.0644507042,390737,0.0,1.0
TCS,2019-11-05 00:00:00+00:00,4.05,4.39,4.03,4.13,323112,3.8104225352,4.1303098592,3.7916056338,3.8856901408,323112,0.0,1.0
TCS,2019-11-06 00:00:00+00:00,4.02,4.06,3.85,4.03,465670,3.7821971831,3.8198309859,3.6222535211,3.7916056338,465670,0.0,1.0
TCS,2019-11-07 00:00:00+00:00,3.96,4.139,3.95,4.05,309269,3.7257464789,3.8941577465,3.7163380282,3.8104225352,309269,0.0,1.0
TCS,2019-11-08 00:00:00+00:00,3.94,3.96,3.83,3.96,373467,3.7069295775,3.7257464789,3.6034366197,3.7257464789,373467,0.0,1.0
TCS,2019-11-11 00:00:00+00:00,3.85,3.985,3.68,3.94,419371,3.6222535211,3.7492676056,3.4623098592,3.7069295775,419371,0.0,1.0
TCS,2019-11-12 00:00:00+00:00,3.66,3.85,3.65,3.83,282638,3.4434929577,3.6222535211,3.434084507,3.6034366197,282638,0.0,1.0
TCS,2019-11-13 00:00:00+00:00,3.78,3.8,3.5838,3.72,424998,3.5563943662,3.5752112676,3.3718005634,3.499943662,424998,0.0,1.0
TCS,2019-11-14 00:00:00+00:00,3.81,3.85,3.745,3.79,319432,3.5846197183,3.6222535211,3.5234647887,3.5658028169,319432,0.0,1.0
TCS,2019-11-15 00:00:00+00:00,3.78,3.84,3.68,3.84,282698,3.5563943662,3.6128450704,3.4623098592,3.6128450704,282698,0.0,1.0
TCS,2019-11-18 00:00:00+00:00,3.81,3.84,3.72,3.77,142300,3.5846197183,3.6128450704,3.499943662,3.5469859155,142300,0.0,1.0
TCS,2019-11-19 00:00:00+00:00,3.74,3.81,3.57,3.81,435563,3.5187605634,3.5846197183,3.3588169014,3.5846197183,435563,0.0,1.0
TCS,2019-11-20 00:00:00+00:00,3.73,3.76,3.62,3.74,269349,3.5093521127,3.5375774648,3.4058591549,3.5187605634,269349,0.0,1.0
TCS,2019-11-21 00:00:00+00:00,3.78,3.82,3.68,3.73,250385,3.5563943662,3.594028169,3.4623098592,3.5093521127,250385,0.0,1.0
TCS,2019-11-22 00:00:00+00:00,3.78,3.83,3.71,3.71,249377,3.5563943662,3.6034366197,3.4905352113,3.4905352113,249377,0.0,1.0
TCS,2019-11-25 00:00:00+00:00,4.04,4.04,3.8,3.8,288007,3.8010140845,3.8010140845,3.5752112676,3.5752112676,288007,0.0,1.0
TCS,2019-11-26 00:00:00+00:00,3.96,4.09,3.94,4.05,444567,3.7257464789,3.848056338,3.7069295775,3.8104225352,444567,0.0,1.0
TCS,2019-11-27 00:00:00+00:00,4.08,4.115,3.97,3.99,220823,3.8386478873,3.8715774648,3.7351549296,3.753971831,220823,0.0,1.0
TCS,2019-11-29 00:00:00+00:00,4.16,4.21,4.06,4.08,114704,3.913915493,3.9609577465,3.8198309859,3.8386478873,114704,0.0,1.0
TCS,2019-12-02 00:00:00+00:00,3.98,4.19,3.965,4.19,178135,3.7445633803,3.9421408451,3.7304507042,3.9421408451,178135,0.0,1.0
TCS,2019-12-03 00:00:00+00:00,4.0,4.02,3.84,3.93,264813,3.7633802817,3.7821971831,3.6128450704,3.6975211268,264813,0.0,1.0
TCS,2019-12-04 00:00:00+00:00,3.98,4.045,3.93,4.02,127793,3.7445633803,3.8057183099,3.6975211268,3.7821971831,127793,0.0,1.0
TCS,2019-12-05 00:00:00+00:00,3.93,4.06,3.86,3.99,164814,3.6975211268,3.8198309859,3.6316619718,3.753971831,164814,0.0,1.0
TCS,2019-12-06 00:00:00+00:00,4.06,4.07,3.92,3.97,156669,3.8198309859,3.8292394366,3.6881126761,3.7351549296,156669,0.0,1.0
TCS,2019-12-09 00:00:00+00:00,3.99,4.06,3.93,4.0,166167,3.753971831,3.8198309859,3.6975211268,3.7633802817,166167,0.0,1.0
TCS,2019-12-10 00:00:00+00:00,4.0,4.01,3.9,3.95,143084,3.7633802817,3.7727887324,3.6692957746,3.7163380282,143084,0.0,1.0
TCS,2019-12-11 00:00:00+00:00,4.15,4.16,3.96,4.0,229274,3.9045070423,3.913915493,3.7257464789,3.7633802817,229274,0.0,1.0
TCS,2019-12-12 00:00:00+00:00,4.16,4.19,4.06,4.14,196570,3.913915493,3.9421408451,3.8198309859,3.8950985915,196570,0.0,1.0
TCS,2019-12-13 00:00:00+00:00,4.05,4.16,4.01,4.13,123878,3.8104225352,3.913915493,3.7727887324,3.8856901408,123878,0.0,1.0
TCS,2019-12-16 00:00:00+00:00,4.0,4.07,3.95,4.01,205794,3.7633802817,3.8292394366,3.7163380282,3.7727887324,205794,0.0,1.0
TCS,2019-12-17 00:00:00+00:00,4.09,4.1,3.94,3.99,291371,3.848056338,3.8574647887,3.7069295775,3.753971831,291371,0.0,1.0
TCS,2019-12-18 00:00:00+00:00,4.07,4.23,4.05,4.1,273737,3.8292394366,3.9797746479,3.8104225352,3.8574647887,273737,0.0,1.0
TCS,2019-12-19 00:00:00+00:00,4.13,4.14,4.025,4.09,125433,3.8856901408,3.8950985915,3.7869014085,3.848056338,125433,0.0,1.0
TCS,2019-12-20 00:00:00+00:00,4.17,4.17,4.08,4.14,351319,3.9233239437,3.9233239437,3.8386478873,3.8950985915,351319,0.0,1.0
TCS,2019-12-23 00:00:00+00:00,4.37,4.43,4.11,4.18,238838,4.1114929577,4.167943662,3.8668732394,3.9327323944,238838,0.0,1.0
TCS,2019-12-24 00:00:00+00:00,4.53,4.63,4.37,4.37,183134,4.262028169,4.3561126761,4.1114929577,4.1114929577,183134,0.0,1.0
TCS,2019-12-26 00:00:00+00:00,4.53,4.65,4.48,4.52,162841,4.262028169,4.3749295775,4.2149859155,4.2526197183,162841,0.0,1.0
TCS,2019-12-27 00:00:00+00:00,4.32,4.55,4.29,4.52,195970,4.0644507042,4.2808450704,4.0362253521,4.2526197183,195970,0.0,1.0
TCS,2019-12-30 00:00:00+00:00,4.23,4.336,4.16,4.27,159711,3.9797746479,4.0795042254,3.913915493,4.0174084507,159711,0.0,1.0
TCS,2019-12-31 00:00:00+00:00,4.22,4.255,4.145,4.16,232466,3.9703661972,4.0032957746,3.8998028169,3.913915493,232466,0.0,1.0
TCS,2020-01-02 00:00:00+00:00,4.27,4.37,4.17,4.29,142791,4.0174084507,4.1114929577,3.9233239437,4.0362253521,142791,0.0,1.0
TCS,2020-01-03 00:00:00+00:00,4.28,4.32,4.18,4.22,141542,4.0268169014,4.0644507042,3.9327323944,3.9703661972,141542,0.0,1.0
TCS,2020-01-06 00:00:00+00:00,4.45,4.46,4.2,4.23,118495,4.1867605634,4.1961690141,3.9515492958,3.9797746479,118495,0.0,1.0
TCS,2020-01-07 00:00:00+00:00,4.39,4.45,4.31,4.44,104453,4.1303098592,4.1867605634,4.0550422535,4.1773521127,104453,0.0,1.0
TCS,2020-01-08 00:00:00+00:00,4.34,4.45,4.33,4.36,213375,4.0832676056,4.1867605634,4.0738591549,4.102084507,213375,0.0,1.0
TCS,2020-01-09 00:00:00+00:00,4.12,4.35,4.11,4.35,196009,3.8762816901,4.0926760563,3.8668732394,4.0926760563,196009,0.0,1.0
TCS,2020-01-10 00:00:00+00:00,4.04,4.16,3.95,4.16,383171,3.8010140845,3.913915493,3.7163380282,3.913915493,383171,0.0,1.0
TCS,2020-01-13 00:00:00+00:00,4.11,4.13,3.9884,4.05,223623,3.8668732394,3.8856901408,3.7524664789,3.8104225352,223623,0.0,1.0
TCS,2020-01-14 00:00:00+00:00,4.31,4.4,4.05,4.12,452611,4.0550422535,4.1397183099,3.8104225352,3.8762816901,452611,0.0,1.0
TCS,2020-01-15 00:00:00+00:00,4.76,4.79,4.2963,4.35,354584,4.4784225352,4.5066478873,4.0421526761,4.0926760563,354584,0.0,1.0
TCS,2020-01-16 00:00:00+00:00,4.58,4.79,4.47,4.79,373050,4.3090704225,4.5066478873,4.2055774648,4.5066478873,373050,0.0,1.0
TCS,2020-01-17 00:00:00+00:00,4.55,4.65,4.51,4.64,206608,4.2808450704,4.3749295775,4.2432112676,4.3655211268,206608,0.0,1.0
TCS,2020-01-21 00:00:00+00:00,4.48,4.57,4.37,4.57,181737,4.2149859155,4.2996619718,4.1114929577,4.2996619718,181737,0.0,1.0
TCS,2020-01-22 00:00:00+00:00,4.47,4.53,4.44,4.52,99039,4.2055774648,4.262028169,4.1773521127,4.2526197183,99039,0.0,1.0
TCS,2020-01-23 00:00:00+00:00,4.56,4.59,4.34,4.47,206900,4.2902535211,4.3184788732,4.0832676056,4.2055774648,206900,0.0,1.0
TCS,2020-01-24 00:00:00+00:00,4.22,4.59,4.22,4.59,194992,3.9703661972,4.3184788732,3.9703661972,4.3184788732,194992,0.0,1.0
TCS,2020-01-27 00:00:00+00:00,4.13,4.24,4.11,4.24,111781,3.8856901408,3.9891830986,3.8668732394,3.9891830986,111781,0.0,1.0
TCS,2020-01-28 00:00:00+00:00,4.2,4.22,4.11,4.21,120813,3.9515492958,3.9703661972,3.8668732394,3.9609577465,120813,0.0,1.0
TCS,2020-01-29 00:00:00+00:00,4.12,4.2705,4.1,4.2,166898,3.8762816901,4.0178788732,3.8574647887,3.9515492958,166898,0.0,1.0
TCS,2020-01-30 00:00:00+00:00,4.05,4.135,3.94,4.1,388049,3.8104225352,3.8903943662,3.7069295775,3.8574647887,388049,0.0,1.0
TCS,2020-01-31 00:00:00+00:00,4.04,4.07,3.97,4.04,185682,3.8010140845,3.8292394366,3.7351549296,3.8010140845,185682,0.0,1.0
TCS,2020-02-03 00:00:00+00:00,4.19,4.31,4.05,4.05,187576,3.9421408451,4.0550422535,3.8104225352,3.8104225352,187576,0.0,1.0
TCS,2020-02-04 00:00:00+00:00,4.35,4.45,4.25,4.26,297233,4.0926760563,4.1867605634,3.9985915493,4.008,297233,0.0,1.0
TCS,2020-02-05 00:00:00+00:00,4.17,4.72,4.13,4.5,537550,3.9233239437,4.4407887324,3.8856901408,4.2338028169,537550,0.0,1.0
TCS,2020-02-06 00:00:00+00:00,4.14,4.2,4.0,4.11,516766,3.8950985915,3.9515492958,3.7633802817,3.8668732394,516766,0.0,1.0
TCS,2020-02-07 00:00:00+00:00,4.12,4.19,4.045,4.16,174865,3.8762816901,3.9421408451,3.8057183099,3.913915493,174865,0.0,1.0
TCS,2020-02-10 00:00:00+00:00,4.04,4.12,3.95,4.08,305792,3.8010140845,3.8762816901,3.7163380282,3.8386478873,305792,0.0,1.0
TCS,2020-02-11 00:00:00+00:00,4.13,4.16,3.99,4.03,156226,3.8856901408,3.913915493,3.753971831,3.7916056338,156226,0.0,1.0
TCS,2020-02-12 00:00:00+00:00,4.25,4.27,4.11,4.17,146357,3.9985915493,4.0174084507,3.8668732394,3.9233239437,146357,0.0,1.0
TCS,2020-02-13 00:00:00+00:00,4.27,4.37,4.22,4.26,185283,4.0174084507,4.1114929577,3.9703661972,4.008,185283,0.0,1.0
TCS,2020-02-14 00:00:00+00:00,4.1,4.26,4.07,4.25,189526,3.8574647887,4.008,3.8292394366,3.9985915493,189526,0.0,1.0
TCS,2020-02-18 00:00:00+00:00,4.12,4.16,4.05,4.1,101026,3.8762816901,3.913915493,3.8104225352,3.8574647887,101026,0.0,1.0
TCS,2020-02-19 00:00:00+00:00,4.27,4.34,4.1205,4.15,170806,4.0174084507,4.0832676056,3.8767521127,3.9045070423,170806,0.0,1.0
TCS,2020-02-20 00:00:00+00:00,4.3,4.38,4.25,4.26,135950,4.0456338028,4.1209014085,3.9985915493,4.008,135950,0.0,1.0
TCS,2020-02-21 00:00:00+00:00,4.1,4.3,4.09,4.3,115957,3.8574647887,4.0456338028,3.848056338,4.0456338028,115957,0.0,1.0
TCS,2020-02-24 00:00:00+00:00,4.08,4.1136,4.0,4.06,222383,3.8386478873,3.8702602817,3.7633802817,3.8198309859,222383,0.0,1.0
TCS,2020-02-25 00:00:00+00:00,4.05,4.11,4.04,4.11,226291,3.8104225352,3.8668732394,3.8010140845,3.8668732394,226291,0.0,1.0
TCS,2020-02-26 00:00:00+00:00,3.97,4.06,3.85,4.06,515637,3.7351549296,3.8198309859,3.6222535211,3.8198309859,515637,0.0,1.0
TCS,2020-02-27 00:00:00+00:00,3.89,4.02,3.845,3.87,303359,3.6598873239,3.7821971831,3.6175492958,3.6410704225,303359,0.0,1.0
TCS,2020-02-28 00:00:00+00:00,3.78,3.87,3.6,3.8,531083,3.5563943662,3.6410704225,3.3870422535,3.5752112676,531083,0.0,1.0
TCS,2020-03-02 00:00:00+00:00,3.64,3.84,3.6,3.79,299790,3.4246760563,3.6128450704,3.3870422535,3.5658028169,299790,0.0,1.0
TCS,2020-03-03 00:00:00+00:00,3.57,3.78,3.525,3.77,304659,3.3588169014,3.5563943662,3.3164788732,3.5469859155,304659,0.0,1.0
TCS,2020-03-04 00:00:00+00:00,3.52,3.58,3.41,3.58,198611,3.3117746479,3.3682253521,3.2082816901,3.3682253521,198611,0.0,1.0
TCS,2020-03-05 00:00:00+00:00,3.37,3.48,3.23,3.48,365935,3.1706478873,3.2741408451,3.0389295775,3.2741408451,365935,0.0,1.0
TCS,2020-03-06 00:00:00+00:00,3.07,3.33,3.04,3.27,306513,2.8883943662,3.1330140845,2.8601690141,3.0765633803,306513,0.0,1.0
TCS,2020-03-09 00:00:00+00:00,2.86,2.96,2.63,2.92,400921,2.6908169014,2.7849014085,2.4744225352,2.7472676056,400921,0.0,1.0
TCS,2020-03-10 00:00:00+00:00,2.78,2.98,2.7342,2.9,162699,2.6155492958,2.8037183099,2.5724585915,2.7284507042,162699,0.0,1.0
TCS,2020-03-11 00:00:00+00:00,2.41,2.74,2.4,2.74,262692,2.2674366197,2.577915493,2.258028169,2.577915493,262692,0.0,1.0
TCS,2020-03-12 00:00:00+00:00,2.11,2.27,2.1,2.27,315818,1.9851830986,2.1357183099,1.9757746479,2.1357183099,315818,0.0,1.0
TCS,2020-03-13 00:00:00+00:00,2.14,2.2499,1.96,2.16,394228,2.0134084507,2.1168073239,1.844056338,2.0322253521,394228,0.0,1.0
TCS,2020-03-16 00:00:00+00:00,2.09,2.1881,1.8,1.8,244511,1.9663661972,2.0586630986,1.6935211268,1.6935211268,244511,0.0,1.0
TCS,2020-03-17 00:00:00+00:00,2.26,2.28,1.94,2.02,405625,2.1263098592,2.1451267606,1.8252394366,1.9005070423,405625,0.0,1.0
TCS,2020-03-18 00:00:00+00:00,2.0,2.21,1.91,2.15,252891,1.8816901408,2.0792676056,1.7970140845,2.0228169014,252891,0.0,1.0
TCS,2020-03-19 00:00:00+00:00,2.32,2.33,1.93,1.99,326402,2.1827605634,2.1921690141,1.8158309859,1.8722816901,326402,0.0,1.0
TCS,2020-03-20 00:00:00+00:00,2.53,2.55,2.27,2.49,348347,2.3803380282,2.3991549296,2.1357183099,2.3427042254,348347,0.0,1.0
TCS,2020-03-23 00:00:00+00:00,2.47,2.62,2.38,2.62,181863,2.3238873239,2.4650140845,2.2392112676,2.4650140845,181863,0.0,1.0
TCS,2020-03-24 00:00:00+00:00,2.85,2.885,2.5101,2.59,243029,2.6814084507,2.7143380282,2.3616152113,2.4367887324,243029,0.0,1.0
TCS,2020-03-25 00:00:00+00:00,3.22,3.41,2.61,2.74,334207,3.0295211268,3.2082816901,2.4556056338,2.577915493,334207,0.0,1.0
TCS,2020-03-26 00:00:00+00:00,3.34,3.37,3.14,3.21,353041,3.34,3.37,3.14,3.21,353041,0.21,1.0
TCS,2020-03-27 00:00:00+00:00,3.18,3.33,3.04,3.19,219743,3.18,3.33,3.04,3.19,219743,0.0,1.0
TCS,2020-03-30 00:00:00+00:00,2.4,3.2,2.26,3.2,660579,2.4,3.2,2.26,3.2,660579,0.0,1.0
TCS,2020-03-31 00:00:00+00:00,2.36,2.49,2.3,2.41,268589,2.36,2.49,2.3,2.41,268589,0.0,1.0
TCS,2020-04-01 00:00:00+00:00,2.02,2.33,2.005,2.33,280234,2.02,2.33,2.005,2.33,280234,0.0,1.0
TCS,2020-04-02 00:00:00+00:00,2.12,2.14,1.985,2.02,208041,2.12,2.14,1.985,2.02,208041,0.0,1.0
TCS,2020-04-03 00:00:00+00:00,2.02,2.0837,1.93,2.07,133440,2.02,2.0837,1.93,2.07,133440,0.0,1.0
TCS,2020-04-06 00:00:00+00:00,2.18,2.41,2.11,2.21,545812,2.18,2.41,2.11,2.21,545812,0.0,1.0
TCS,2020-04-07 00:00:00+00:00,2.14,2.28,2.06,2.27,292408,2.14,2.28,2.06,2.27,292408,0.0,1.0
TCS,2020-04-08 00:00:00+00:00,2.3,2.39,2.09,2.09,269683,2.3,2.39,2.09,2.09,269683,0.0,1.0
TCS,2020-04-09 00:00:00+00:00,2.69,2.82,2.3301,2.38,483796,2.69,2.82,2.3301,2.38,483796,0.0,1.0
TCS,2020-04-13 00:00:00+00:00,2.5,2.64,2.29,2.61,342360,2.5,2.64,2.29,2.61,342360,0.0,1.0
TCS,2020-04-14 00:00:00+00:00,2.2,2.5201,2.15,2.5,392493,2.2,2.5201,2.15,2.5,392493,0.0,1.0
TCS,2020-04-15 00:00:00+00:00,2.04,2.22,2.02,2.2,390975,2.04,2.22,2.02,2.2,390975,0.0,1.0
TCS,2020-04-16 00:00:00+00:00,2.08,2.08,1.97,2.04,438910,2.08,2.08,1.97,2.04,438910,0.0,1.0
TCS,2020-04-17 00:00:00+00:00,2.14,2.27,2.02,2.17,327697,2.14,2.27,2.02,2.17,327697,0.0,1.0
TCS,2020-04-20 00:00:00+00:00,2.06,2.15,2.02,2.12,219178,2.06,2.15,2.02,2.12,219178,0.0,1.0
TCS,2020-04-21 00:00:00+00:00,2.03,2.07,1.98,2.04,230317,2.03,2.07,1.98,2.04,230317,0.0,1.0
TCS,2020-04-22 00:00:00+00:00,1.99,2.08,1.95,2.02,272975,1.99,2.08,1.95,2.02,272975,0.0,1.0
TCS,2020-04-23 00:00:00+00:00,2.05,2.12,1.969,1.98,304022,2.05,2.12,1.969,1.98,304022,0.0,1.0
TCS,2020-04-24 00:00:00+00:00,2.02,2.1,1.97,2.1,216561,2.02,2.1,1.97,2.1,216561,0.0,1.0
TCS,2020-04-27 00:00:00+00:00,2.18,2.18,2.03,2.05,534515,2.18,2.18,2.03,2.05,534515,0.0,1.0
TCS,2020-04-28 00:00:00+00:00,2.31,2.345,2.25,2.25,642639,2.31,2.345,2.25,2.25,642639,0.0,1.0
TCS,2020-04-29 00:00:00+00:00,2.32,2.44,2.3,2.37,543477,2.32,2.44,2.3,2.37,543477,0.0,1.0
TCS,2020-04-30 00:00:00+00:00,2.1,2.31,2.0799,2.31,354170,2.1,2.31,2.0799,2.31,354170,0.0,1.0
TCS,2020-05-01 00:00:00+00:00,2.11,2.2,1.96,2.2,252790,2.11,2.2,1.96,2.2,252790,0.0,1.0
TCS,2020-05-04 00:00:00+00:00,2.04,2.1,1.87,2.06,171585,2.04,2.1,1.87,2.06,171585,0.0,1.0
TCS,2020-05-05 00:00:00+00:00,2.03,2.05,1.98,2.0,145238,2.03,2.05,1.98,2.0,145238,0.0,1.0
TCS,2020-05-06 00:00:00+00:00,2.0,2.08,1.95,2.0,210480,2.0,2.08,1.95,2.0,210480,0.0,1.0
TCS,2020-05-07 00:00:00+00:00,2.03,2.08,2.0,2.0,133717,2.03,2.08,2.0,2.0,133717,0.0,1.0
TCS,2020-05-08 00:00:00+00:00,2.28,2.3,2.0,2.08,256100,2.28,2.3,2.0,2.08,256100,0.0,1.0
TCS,2020-05-11 00:00:00+00:00,2.26,2.4,2.12,2.24,321773,2.26,2.4,2.12,2.24,321773,0.0,1.0
TCS,2020-05-12 00:00:00+00:00,2.57,2.6,2.31,2.4,563402,2.57,2.6,2.31,2.4,563402,0.0,1.0
TCS,2020-05-13 00:00:00+00:00,2.08,2.43,2.0,2.31,826318,2.08,2.43,2.0,2.31,826318,0.0,1.0
TCS,2020-05-14 00:00:00+00:00,2.02,2.2,1.91,2.08,379326,2.02,2.2,1.91,2.08,379326,0.0,1.0
TCS,2020-05-15 00:00:00+00:00,2.02,2.085,1.95,2.01,245350,2.02,2.085,1.95,2.01,245350,0.0,1.0
TCS,2020-05-18 00:00:00+00:00,2.1,2.17,2.05,2.09,272575,2.1,2.17,2.05,2.09,272575,0.0,1.0
TCS,2020-05-19 00:00:00+00:00,2.07,2.16,2.04,2.12,178791,2.07,2.16,2.04,2.12,178791,0.0,1.0
TCS,2020-05-20 00:00:00+00:00,2.09,2.14,2.05,2.11,208768,2.09,2.14,2.05,2.11,208768,0.0,1.0
TCS,2020-05-21 00:00:00+00:00,2.18,2.28,2.1,2.1,376842,2.18,2.28,2.1,2.1,376842,0.0,1.0
TCS,2020-05-22 00:00:00+00:00,2.25,2.27,2.1678,2.21,141088,2.25,2.27,2.1678,2.21,141088,0.0,1.0
TCS,2020-05-26 00:00:00+00:00,2.65,2.72,2.31,2.33,583051,2.65,2.72,2.31,2.33,583051,0.0,1.0
TCS,2020-05-27 00:00:00+00:00,3.02,3.05,2.72,2.79,452034,3.02,3.05,2.72,2.79,452034,0.0,1.0
TCS,2020-05-28 00:00:00+00:00,2.83,3.19,2.76,3.1,462799,2.83,3.19,2.76,3.1,462799,0.0,1.0
TCS,2020-05-29 00:00:00+00:00,2.85,2.91,2.65,2.75,267021,2.85,2.91,2.65,2.75,267021,0.0,1.0
TCS,2020-06-01 00:00:00+00:00,3.03,3.19,2.85,2.93,227861,3.03,3.19,2.85,2.93,227861,0.0,1.0
